location_name_en,location_name_tr,magnitude,latitude,longitude,peak_ground_velocity_reverse,peak_ground_velocity_normal,intensity_reverse,z,z3,z5,internsity_normal
"Artvin","ArtvİN",6,41.75,40.05,.76989,.854946,4.1856,41.75,41.75,0,4.270619
"Artvin","ArtvİN",7,42.9,40.7,4.5133,5.011921,5.7766,42.9,42.9,0,5.88121
"Artvin","ArtvİN",8,41.75,40.05,9.3359,10.36731,6.5262,41.75,41.75,0,6.638921
"Artvin","ArtvİN",7.5,43.25,40.55,5.9094,6.562259,6.048,43.25,43.25,0,6.155664
"Artvin","ArtvİN",8,41.5,41.65,12.967,14.39957,6.8834,41.5,41.5,0,6.999728
"Artvin","ArtvİN",8,41.85,41.4,21.367,23.72759,7.4482,41.85,41.85,.01,7.570057
"Artvin","ArtvİN",6.5,43.25,40.55,1.7095,1.898362,4.8623,43.25,43.25,0,4.956186
"Artvin","ArtvİN",6.5,43.65,41.5,1.4526,1.613081,4.7187,43.65,43.65,0,4.810773
"Artvin","ArtvİN",7.5,43.1,41.5,6.9639,7.733259,6.2172,43.1,43.1,.01,6.326629
"Artvin","ArtvİN",6,43.25,40.55,.79889,.8871499,4.2154,43.25,43.25,0,4.300911
"Artvin","ArtvİN",6,42.25,40.1,.82627,.9175547,4.2428,42.25,42.25,0,4.328644
"Artvin","ArtvİN",6,43.25,40.5,.77586,.8615755,4.1918,43.25,43.25,0,4.276936
"Artvin","ArtvİN",7,41.5,41.45,6.1618,6.842544,6.0909,41.5,41.5,0,6.198943
"Artvin","ArtvİN",6,42.6,41.5,1.6698,1.854276,4.8414,42.6,42.6,.01,4.935032
"Artvin","ArtvİN",6,42.25,41.35,3.7168,4.127425,5.5858,42.25,42.25,0,5.688241
"Artvin","ArtvİN",8,41.5,40.05,9.0239,10.02084,6.4899,41.5,41.5,0,6.602243
"Artvin","ArtvİN",8,41.7,41.4,18.773,20.84701,7.2993,41.7,41.7,0,7.419729
"Artvin","ArtvİN",7,42.05,40.2,3.7861,4.204381,5.6037,42.05,42.05,.01,5.706429
"Artvin","ArtvİN",8,41.95,40.85,23.067,25.6154,7.5371,41.95,41.95,0,7.659807
"Artvin","ArtvİN",8,42.05,40.2,10.514,11.67557,6.6541,42.05,42.05,.01,6.768117
"Artvin","ArtvİN",6.5,41.5,40.05,1.5717,1.745338,4.7878,41.5,41.5,0,4.880791
"Artvin","ArtvİN",6.5,43.25,40.4,1.5764,1.750558,4.7904,43.25,43.25,0,4.883457
"Artvin","ArtvİN",7,41.2,40.65,4.2707,4.742519,5.7219,41.2,41.2,0,5.825894
"Artvin","ArtvİN",7.5,42.5,41.2,14.581,16.19188,7.0137,42.5,42.5,0,7.131323
"Artvin","ArtvİN",6.5,43.4,40.65,1.6307,1.810857,4.8204,43.4,43.4,0,4.913759
"Artvin","ArtvİN",8,41.75,40.25,10.654,11.83103,6.6685,41.75,41.75,0,6.782589
"Artvin","ArtvİN",8,42.8,41.35,14.112,15.67107,6.9773,42.8,42.8,.01,7.094502
"Artvin","ArtvİN",6.5,41,40.15,1.4338,1.592203,4.7073,41,41,0,4.799262
"Artvin","ArtvİN",6,41.65,40.85,2.2861,2.538664,5.1256,41.65,41.65,0,5.22268
"Artvin","ArtvİN",7.5,41.5,40.95,11.428,12.69054,6.7447,41.5,41.5,0,6.859629
"Artvin","ArtvİN",8,43.25,40.15,8.224,9.132572,6.3914,43.25,43.25,0,6.502706
"Artvin","ArtvİN",7,40.65,40.6,3.0063,3.33843,5.3818,40.65,40.65,0,5.481948
"Artvin","ArtvİN",8,40.7,41.55,9.2673,10.29113,6.5184,40.7,40.7,0,6.630952
"Artvin","ArtvİN",6.5,41.2,40.7,2.3437,2.602628,5.1485,41.2,41.2,0,5.24591
"Artvin","ArtvİN",6,43.7,40.7,.63418,.704243,4.0312,43.7,43.7,0,4.11412
"Artvin","ArtvİN",8,42.25,39.9,8.6451,9.600194,6.4443,42.25,42.25,0,6.556142
"Artvin","ArtvİN",7.5,41.65,41.5,10.881,12.08311,6.6913,41.65,41.65,0,6.805695
"Artvin","ArtvİN",8,42,40.4,12.39,13.75882,6.8332,42,42,0,6.949059
"Artvin","ArtvİN",6,42.35,40.75,2.2008,2.44394,5.0906,42.35,42.35,.01,5.187306
"Artvin","ArtvİN",6.5,43.05,40.35,1.6926,1.879595,4.8534,43.05,43.05,.01,4.947235
"Artvin","ArtvİN",6.5,43.65,41.1,1.52,1.687927,4.7584,43.65,43.65,0,4.850992
"Artvin","ArtvİN",6.5,41.6,42,1.9283,2.141335,4.9703,41.6,41.6,.01,5.065533
"Artvin","ArtvİN",6.5,42.35,40.85,5.2737,5.856328,5.9325,42.35,42.35,.01,6.03883
"Artvin","ArtvİN",8,41.75,40.5,13.103,14.55059,6.8949,41.75,41.75,0,7.011373
"Artvin","ArtvİN",7,41.3,39.95,2.7612,3.066252,5.3014,41.3,41.3,.01,5.400588
"Artvin","ArtvİN",7,42.85,41.5,4.8553,5.391704,5.8494,42.85,42.85,.01,5.954833
"Artvin","ArtvİN",8,41.2,40.75,12.072,13.40569,6.8047,41.2,41.2,0,6.920214
"Artvin","ArtvİN",7,42.55,41.7,4.967,5.515745,5.8722,42.55,42.55,.01,5.977873
"Artvin","ArtvİN",7.5,42.4,40.65,10.143,11.26358,6.6153,42.4,42.4,0,6.728905
"Artvin","ArtvİN",7,41.75,40.55,5.4114,6.009241,5.9585,41.75,41.75,0,6.06517
"Artvin","ArtvİN",6,41.6,41.95,.9662,1.072944,4.3714,41.6,41.6,.01,4.45897
"Artvin","ArtvİN",6,41.75,40.6,1.5944,1.770546,4.8005,41.75,41.75,0,4.893602
"Artvin","ArtvİN",7.5,41.75,40.6,9.6052,10.66636,6.5567,41.75,41.75,0,6.669701
"Artvin","ArtvİN",8,41.7,40.95,21.201,23.54325,7.4392,41.7,41.7,0,7.560948
"Artvin","ArtvİN",8,42.05,40.05,9.4914,10.53999,6.5439,42.05,42.05,.01,6.65679
"Artvin","ArtvİN",6.5,41.75,40.65,3.4593,3.841477,5.5162,41.75,41.75,0,5.617895
"Artvin","ArtvİN",7.5,43.35,40.3,5.1204,5.686092,5.9027,43.35,43.35,.01,6.008771
"Artvin","ArtvİN",8,41.75,40.65,15.313,17.00475,7.0685,41.75,41.75,0,7.1867
"Artvin","ArtvİN",6.5,43.2,41.4,2.0315,2.255936,5.0175,43.2,43.2,0,5.113343
"Artvin","ArtvİN",6,41.5,40,.69605,.7729483,4.1048,41.5,41.5,0,4.188752
"Artvin","ArtvİN",8,41.95,41.3,29.252,32.48371,7.8169,41.95,41.95,0,7.942235
"Artvin","ArtvİN",6,41.35,40.8,1.4398,1.598866,4.711,41.35,41.35,.01,4.80295
"Artvin","ArtvİN",6.5,42.95,40.95,2.6518,2.944766,5.2634,42.95,42.95,0,5.36218
"Artvin","ArtvİN",6.5,41,40.25,1.5263,1.694923,4.762,41,41,0,4.854671
"Artvin","ArtvİN",8,42.05,40.4,12.409,13.77992,6.8349,42.05,42.05,.01,6.950761
"Artvin","ArtvİN",8,41,40.25,8.8484,9.825954,6.469,41,41,0,6.581106
"Artvin","ArtvİN",8,41.25,41.1,13.84,15.36902,6.9556,41.25,41.25,0,7.072637
"Artvin","ArtvİN",8,41.6,41.85,11.515,12.78716,6.7529,41.6,41.6,.01,6.867991
"Artvin","ArtvİN",7,41.75,40.75,7.3227,8.131698,6.2695,41.75,41.75,0,6.379508
"Artvin","ArtvİN",6.5,41.75,40.8,4.5675,5.072109,5.7884,41.75,41.75,0,5.893203
"Artvin","ArtvİN",7,41.35,40.85,5.5338,6.145164,5.9812,41.35,41.35,.01,6.088084
"Artvin","ArtvİN",8,42.1,39.95,8.9322,9.919013,6.479,42.1,42.1,.01,6.591245
"Artvin","ArtvİN",6.5,41.75,40.85,5.0572,5.61591,5.8903,41.75,41.75,0,5.996143
"Artvin","ArtvİN",7,42.4,41.95,4.014,4.457459,5.6609,42.4,42.4,0,5.764216
"Artvin","ArtvİN",7,40.45,40.9,2.9011,3.221608,5.348,40.45,40.45,0,5.447778
"Artvin","ArtvİN",6.5,41.75,40.9,5.61,6.229782,5.9951,41.75,41.75,0,6.10212
"Artvin","ArtvİN",7.5,40.65,41.05,5.8831,6.533054,6.0435,40.65,40.65,0,6.151059
"Artvin","ArtvİN",7.5,41.75,40.9,14.935,16.58499,7.0405,41.75,41.75,0,7.158411
"Artvin","ArtvİN",8,41.9,40.1,9.7549,10.8326,6.5733,41.9,41.9,0,6.686475
"Artvin","ArtvİN",6.5,42.75,39.95,1.4134,1.56955,4.6948,42.75,42.75,0,4.78662
"Artvin","ArtvİN",7.5,41.8,40.85,14.512,16.11526,7.0084,41.8,41.8,.01,7.125974
"Artvin","ArtvİN",7,41.65,40.55,5.1664,5.737174,5.9117,41.65,41.65,0,6.017875
"Artvin","ArtvİN",6.5,43.45,40.75,1.6364,1.817186,4.8235,43.45,43.45,0,4.916888
"Artvin","ArtvİN",8,40.65,40.5,8.6043,9.554886,6.4393,40.65,40.65,0,6.551069
"Artvin","ArtvİN",7.5,43.1,41.9,5.7633,6.400018,6.0225,43.1,43.1,.01,6.129848
"Artvin","ArtvİN",7,42.05,40.55,5.8136,6.455875,6.0314,42.05,42.05,.01,6.138802
"Artvin","ArtvİN",7.5,43,40.95,7.9911,8.873941,6.3611,43,43,0,6.472083
"Artvin","ArtvİN",7.5,41.35,41.9,6.4911,7.208224,6.1444,41.35,41.35,.01,6.253074
"Artvin","ArtvİN",6,41.75,41.05,4.0049,4.447354,5.6587,41.75,41.75,0,5.761965
"Artvin","ArtvİN",6.5,41.5,41.15,4.2911,4.765172,5.7266,41.5,41.5,0,5.830652
"Artvin","ArtvİN",8,41.75,41.05,25.273,28.06511,7.644,41.75,41.75,0,7.767693
"Artvin","ArtvİN",8,42.8,40.5,11.254,12.49732,6.728,42.8,42.8,.01,6.842731
"Artvin","ArtvİN",6,42.55,41.25,2.478,2.751765,5.2002,42.55,42.55,.01,5.298166
"Artvin","ArtvİN",8,40.85,41.7,9.4515,10.49568,6.5394,40.85,40.85,.01,6.65223
"Artvin","ArtvİN",6,42.3,40.4,1.1935,1.325356,4.5491,42.3,42.3,.01,4.639069
"Artvin","ArtvİN",6.5,41.3,39.95,1.3847,1.537679,4.677,41.3,41.3,.01,4.768559
"Artvin","ArtvİN",7.5,41.2,42,5.7921,6.432,6.0276,41.2,41.2,0,6.134983
"Artvin","ArtvİN",8,42.35,40.15,9.98,11.08257,6.5978,42.35,42.35,.01,6.711267
"Artvin","ArtvİN",6.5,40.85,41.2,1.9831,2.202189,4.9957,40.85,40.85,.01,5.091195
"Artvin","ArtvİN",7.5,41,40.3,5.544,6.156491,5.9831,41,41,0,6.089973
"Artvin","ArtvİN",8,41,40.3,9.0374,10.03584,6.4915,41,41,0,6.603853
"Artvin","ArtvİN",8,42.55,41.8,11.899,13.21358,6.7888,42.55,42.55,.01,6.904232
"Artvin","ArtvİN",6,41.7,41.6,1.6709,1.855498,4.842,41.7,41.7,0,4.935624
"Artvin","ArtvİN",8,41.45,41.3,15.997,17.76432,7.1177,41.45,41.45,0,7.236317
"Artvin","ArtvİN",6,42.8,40.15,.75294,.8361234,4.1676,42.8,42.8,.01,4.252451
"Artvin","ArtvİN",6.5,40.65,41.25,1.694,1.88115,4.8542,40.65,40.65,0,4.947979
"Artvin","ArtvİN",7.5,42.35,41.85,7.7199,8.57278,6.3248,42.35,42.35,.01,6.435394
"Artvin","ArtvİN",7,40.85,40.75,3.5497,3.941864,5.5411,40.85,40.85,.01,5.643108
"Artvin","ArtvİN",7.5,43.7,41.3,5.2251,5.802359,5.9231,43.7,43.7,0,6.029387
"Artvin","ArtvİN",7,41.8,39.8,2.7072,3.006286,5.2828,41.8,41.8,.01,5.381802
"Artvin","ArtvİN",6,41,41.3,1.0685,1.186546,4.4555,41,41,0,4.544171
"Artvin","ArtvİN",6,41.75,41.35,2.9585,3.285349,5.3666,41.75,41.75,0,5.466557
"Artvin","ArtvİN",8,42.85,40.6,11.675,12.96483,6.7681,42.85,42.85,.01,6.883223
"Artvin","ArtvİN",8,41.6,41.65,13.575,15.07474,6.9341,41.6,41.6,.01,7.050956
"Artvin","ArtvİN",7.5,43.45,40.3,4.9408,5.48665,5.8669,43.45,43.45,0,5.972511
"Artvin","ArtvİN",7.5,42.75,41,10.224,11.35353,6.6239,42.75,42.75,0,6.737576
"Artvin","ArtvİN",8,40.85,40.95,10.434,11.58673,6.6459,40.85,40.85,.01,6.759768
"Artvin","ArtvİN",6.5,42.25,41.2,11.095,12.32076,6.7125,42.25,42.25,0,6.827081
"Artvin","ArtvİN",7.5,41.6,41.65,8.9019,9.885365,6.4754,41.6,41.6,.01,6.587589
"Artvin","ArtvİN",6,43,41.9,.81378,.9036849,4.2304,43,43,0,4.316094
"Artvin","ArtvİN",7.5,43.55,40.85,5.5421,6.154381,5.9827,43.55,43.55,.01,6.089622
"Artvin","ArtvİN",7,43.3,42,2.8292,3.141765,5.3243,43.3,43.3,.01,5.423784
"Artvin","ArtvİN",7.5,41.7,40.1,5.9267,6.58147,6.051,41.7,41.7,0,6.158683
"Artvin","ArtvİN",6.5,41.45,41.3,3.6926,4.100552,5.5794,41.45,41.45,0,5.681818
"Artvin","ArtvİN",6,42.05,40.7,2.2435,2.491358,5.1082,42.05,42.05,.01,5.205163
"Artvin","ArtvİN",8,42.05,40.7,17.81,19.77761,7.2393,42.05,42.05,.01,7.359073
"Artvin","ArtvİN",8,41.3,40.25,9.6422,10.70745,6.5608,41.3,41.3,.01,6.673869
"Artvin","ArtvİN",8,42.5,41.5,15.93,17.68992,7.113,42.5,42.5,0,7.231543
"Artvin","ArtvİN",6.5,41.75,41.45,4.5288,5.029133,5.78,41.75,41.75,0,5.884653
"Artvin","ArtvİN",7.5,41.75,41.45,12.638,14.03422,6.855,41.75,41.75,0,6.971093
"Artvin","ArtvİN",7,41.6,41.6,5.6445,6.268094,6.0013,41.6,41.6,.01,6.108419
"Artvin","ArtvİN",8,41.75,41.45,18.343,20.3695,7.2728,41.75,41.75,0,7.393003
"Artvin","ArtvİN",6,42.05,40.75,2.5782,2.863035,5.2371,42.05,42.05,.01,5.33554
"Artvin","ArtvİN",8,43,40.05,8.3895,9.316356,6.4125,43,43,0,6.523995
"Artvin","ArtvİN",7.5,41.5,39.95,5.2038,5.778706,5.919,41.5,41.5,0,6.025223
"Artvin","ArtvİN",8,41.75,41.55,16.154,17.93866,7.1287,41.75,41.75,0,7.247434
"Artvin","ArtvİN",8,41.6,41.5,15.604,17.3279,7.0897,41.6,41.6,.01,7.20805
"Artvin","ArtvİN",8,42.25,40.05,9.4374,10.48003,6.5378,42.25,42.25,0,6.650615
"Artvin","ArtvİN",7.5,41.6,41.5,10.469,11.6256,6.6495,41.6,41.6,.01,6.763428
"Artvin","ArtvİN",7,40.55,40.55,2.8143,3.125219,5.3193,40.55,40.55,.01,5.418744
"Artvin","ArtvİN",8,42.8,40.55,11.603,12.88488,6.7613,42.8,42.8,.01,6.876392
"Artvin","ArtvİN",7,41.75,41.6,6.1978,6.882521,6.0968,41.75,41.75,0,6.204985
"Artvin","ArtvİN",6.5,42.3,41.8,2.6101,2.898459,5.2486,42.3,42.3,.01,5.347168
"Artvin","ArtvİN",7.5,43,40.45,6.3234,7.021997,6.1174,43,43,0,6.225823
"Artvin","ArtvİN",8,41.6,41.45,16.37,18.17853,7.1437,41.6,41.6,.01,7.262569
"Artvin","ArtvİN",6.5,41.5,39.95,1.4524,1.612858,4.7185,41.5,41.5,0,4.810652
"Artvin","ArtvİN",6.5,43.5,40.35,1.3588,1.508918,4.6606,43.5,43.5,0,4.751976
"Artvin","ArtvİN",6.5,43.25,42,1.4542,1.614857,4.7196,43.25,43.25,0,4.811747
"Artvin","ArtvİN",6.5,43.05,40.95,2.3944,2.658929,5.1683,43.05,43.05,.01,5.265942
"Artvin","ArtvİN",7.5,43.3,41.55,6.1037,6.778025,6.0811,43.3,43.3,.01,6.189123
"Artvin","ArtvİN",6,42.95,41.3,1.3014,1.445176,4.6233,42.95,42.95,0,4.714209
"Artvin","ArtvİN",7.5,43.55,41.15,5.6783,6.305628,6.0074,43.55,43.55,.01,6.114557
"Artvin","ArtvİN",6.5,43.5,40.4,1.3891,1.542565,4.6798,43.5,43.5,0,4.771349
"Artvin","ArtvİN",6,41.15,40.75,1.1228,1.246845,4.4973,41.15,41.15,0,4.58653
"Artvin","ArtvİN",7,42.3,40.4,4.5956,5.103313,5.7945,42.3,42.3,.01,5.899372
"Artvin","ArtvİN",8,41.75,41.7,13.7,15.21355,6.9443,41.75,41.75,0,7.06123
"Artvin","ArtvİN",7,42.05,40.85,11.204,12.4418,6.7231,42.05,42.05,.01,6.837831
"Artvin","ArtvİN",7.5,41.6,41.35,12.326,13.68775,6.8276,41.6,41.6,.01,6.943308
"Artvin","ArtvİN",7.5,41.5,39.9,5.0535,5.611801,5.8895,41.5,41.5,0,5.995399
"Artvin","ArtvİN",6.5,43,41.35,2.4721,2.745213,5.1979,43,43,0,5.295924
"Artvin","ArtvİN",6,41,40.4,.78246,.8689047,4.1986,41,41,0,4.283869
"Artvin","ArtvİN",7,40.6,41.2,3.2145,3.569632,5.4457,40.6,40.6,.01,5.546547
"Artvin","ArtvİN",7,41.75,41.8,4.7468,5.271217,5.8268,41.75,41.75,0,5.931993
"Artvin","ArtvİN",8,41.75,41.8,12.466,13.84322,6.84,41.75,41.75,0,6.955853
"Artvin","ArtvİN",6,43.55,41.6,.68937,.7655303,4.0971,43.55,43.55,.01,4.180978
"Artvin","ArtvİN",8,41.6,41.05,19.883,22.07964,7.3652,41.6,41.6,.01,7.486232
"Artvin","ArtvİN",8,43.7,40.75,8.3731,9.298144,6.4104,43.7,43.7,0,6.521903
"Artvin","ArtvİN",7.5,41.75,41.9,7.3081,8.115485,6.2674,41.75,41.75,0,6.377403
"Artvin","ArtvİN",6.5,42.8,41.2,3.278,3.640147,5.4644,42.8,42.8,.01,5.565508
"Artvin","ArtvİN",7,43.6,41.15,3.0889,3.430156,5.4076,43.6,43.6,.01,5.508039
"Artvin","ArtvİN",6,40.85,40.25,.65465,.7269745,4.0562,40.85,40.85,.01,4.139486
"Artvin","ArtvİN",8,41.4,41.8,11.192,12.42847,6.722,41.4,41.4,0,6.836652
"Artvin","ArtvİN",6,41.2,41.05,1.3733,1.52502,4.6698,41.2,41.2,0,4.761294
"Artvin","ArtvİN",6,41.65,40.15,.83509,.9273492,4.2514,41.65,41.65,0,4.337408
"Artvin","ArtvİN",6.5,42.9,40.5,2.0548,2.281811,5.0279,42.9,42.9,0,5.123839
"Artvin","ArtvİN",8,43.5,40.5,8.5462,9.490368,6.4321,43.5,43.5,0,6.543807
"Artvin","ArtvİN",7,41,40.4,3.2757,3.637593,5.4637,41,41,0,5.564826
"Artvin","ArtvİN",7.5,41.75,41.95,6.9848,7.756467,6.2203,41.75,41.75,0,6.329775
"Artvin","ArtvİN",6,41.55,40.55,1.2929,1.435737,4.6177,41.55,41.55,.01,4.708492
"Artvin","ArtvİN",7.5,42.05,40.9,19.924,22.12517,7.3675,42.05,42.05,.01,7.488624
"Artvin","ArtvİN",6.5,41.8,40.3,2.1532,2.391081,5.0706,41.8,41.8,.01,5.167035
"Artvin","ArtvİN",8,40.95,42,8.7387,9.704135,6.4558,40.95,40.95,0,6.5677
"Artvin","ArtvİN",7.5,41.05,41.25,7.5883,8.426641,6.3068,41.05,41.05,.01,6.417171
"Artvin","ArtvİN",6,42.1,41.2,11.518,12.79049,6.7533,42.1,42.1,.01,6.868279
"Artvin","ArtvİN",6,42,39.85,.65216,.7242094,4.0532,42,42,0,4.136438
"Artvin","ArtvİN",7.5,41.2,40.9,8.315,9.233625,6.4031,41.2,41.2,0,6.514459
"Artvin","ArtvİN",7.5,41.75,40,5.5629,6.177479,5.9865,41.75,41.75,0,6.093465
"Artvin","ArtvİN",7,43.5,40.55,2.9271,3.25048,5.3565,43.5,43.5,0,5.456325
"Artvin","ArtvİN",6,41.45,41.25,1.9455,2.160435,4.9783,41.45,41.45,0,5.073656
"Artvin","ArtvİN",7,42.65,42,3.5837,3.97962,5.5504,42.65,42.65,0,5.652443
"Artvin","ArtvİN",8,41.45,40.6,12.681,14.08197,6.8588,41.45,41.45,0,6.974874
"Artvin","ArtvİN",8,41.2,41,13.139,14.59057,6.8979,41.2,41.2,0,7.014437
"Artvin","ArtvİN",6.5,41.6,41.3,4.6633,5.178493,5.8091,41.6,41.6,.01,5.914094
"Artvin","ArtvİN",7.5,41,40.45,5.9676,6.626889,6.0581,41,41,0,6.165789
"Artvin","ArtvİN",6.5,43.5,40.6,1.507,1.673491,4.7509,43.5,43.5,0,4.843359
"Artvin","ArtvİN",6.5,41.25,40.35,1.8394,2.042614,4.9278,41.25,41.25,0,5.022498
"Artvin","ArtvİN",6,40.85,40.9,.91358,1.014511,4.3251,40.85,40.85,.01,4.412024
"Artvin","ArtvİN",6,42.95,40.2,.73826,.8198215,4.1518,42.95,42.95,0,4.236425
"Artvin","ArtvİN",7,41.2,40.2,3.1473,3.495008,5.4255,41.2,41.2,0,5.526114
"Artvin","ArtvİN",7.5,41.9,41,23.778,26.40495,7.5725,41.9,41.9,0,7.695569
"Artvin","ArtvİN",6,42.45,40.6,1.5245,1.692924,4.761,42.45,42.45,0,4.853621
"Artvin","ArtvİN",7,41.45,40.3,3.7028,4.111878,5.5821,41.45,41.45,0,5.68453
"Artvin","ArtvİN",6,41.6,41.25,2.5765,2.861147,5.2365,41.6,41.6,.01,5.334917
"Artvin","ArtvİN",6,40.8,41.5,.8346,.926805,4.251,40.8,40.8,.01,4.336923
"Artvin","ArtvİN",8,43.5,40.65,8.88,9.861046,6.4728,43.5,43.5,0,6.584939
"Artvin","ArtvİN",6.5,41.6,41.2,5.0979,5.661106,5.8983,41.6,41.6,.01,6.004292
"Artvin","ArtvİN",6,43.5,40.7,.72197,.8017319,4.134,43.5,43.5,0,4.218315
"Artvin","ArtvİN",6,41.2,41.15,1.3825,1.535236,4.6756,41.2,41.2,0,4.767161
"Artvin","ArtvİN",7.5,43.5,40.7,5.5035,6.111516,5.9756,43.5,43.5,0,6.082454
"Artvin","ArtvİN",7.5,42.05,41,30.262,33.60529,7.8574,42.05,42.05,.01,7.98308
"Artvin","ArtvİN",8,41.35,42,9.7688,10.84804,6.5748,41.35,41.35,.01,6.688021
"Artvin","ArtvİN",6,42.1,41.45,2.9603,3.287348,5.3672,42.1,42.1,.01,5.46714
"Artvin","ArtvİN",6.5,43.25,40.3,1.4901,1.654723,4.741,43.25,43.25,0,4.833348
"Artvin","ArtvİN",6.5,40.5,41.55,1.4499,1.610082,4.7171,40.5,40.5,0,4.809128
"Artvin","ArtvİN",7,42.35,41.6,6.3031,6.999454,6.1141,42.35,42.35,.01,6.222481
"Artvin","ArtvİN",7.5,42.6,40.95,11.865,13.17582,6.7858,42.6,42.6,.01,6.901066
"Artvin","ArtvİN",6.5,43.4,42,1.3631,1.513693,4.6634,43.4,43.4,0,4.754748
"Artvin","ArtvİN",6.5,42.1,41.55,4.276,4.748405,5.7231,42.1,42.1,.01,5.827132
"Artvin","ArtvİN",6,43.5,40.75,.73446,.8156018,4.1477,43.5,43.5,0,4.232232
"Artvin","ArtvİN",6.5,41.6,41.15,5.2022,5.776929,5.9187,41.6,41.6,.01,6.024909
"Artvin","ArtvİN",7.5,41.25,40.55,7.1087,7.894055,6.2386,41.25,41.25,0,6.348258
"Artvin","ArtvİN",6.5,40.95,40.25,1.4931,1.658055,4.7427,40.95,40.95,0,4.835133
"Artvin","ArtvİN",8,43.1,40.2,8.7391,9.704579,6.4558,43.1,43.1,.01,6.56775
"Artvin","ArtvİN",6.5,42.65,41.45,3.3411,3.710218,5.4827,42.65,42.65,0,5.584027
"Artvin","ArtvİN",6,42.1,40.4,1.2325,1.368664,4.5766,42.1,42.1,.01,4.666892
"Artvin","ArtvİN",8,42.05,41.05,50.162,55.7038,8.4743,42.05,42.05,.01,8.605571
"Artvin","ArtvİN",7,42.35,41.4,8.9991,9.993303,6.487,42.35,42.35,.01,6.599278
"Artvin","ArtvİN",6.5,42.25,40.7,4.1174,4.572283,5.6859,42.25,42.25,0,5.789473
"Artvin","ArtvİN",7.5,40.65,40.55,5.3201,5.907855,5.9413,40.65,40.65,0,6.047774
"Artvin","ArtvİN",8,43.2,40.1,8.1712,9.073938,6.3846,43.2,43.2,0,6.495832
"Artvin","ArtvİN",8,41.2,41.15,13.295,14.76381,6.9111,41.2,41.2,0,7.027628
"Artvin","ArtvİN",7,41.2,40.25,3.2525,3.61183,5.4569,41.2,41.2,0,5.557933
"Artvin","ArtvİN",6,42.5,39.85,.62918,.6986907,4.025,42.5,42.5,0,4.107816
"Artvin","ArtvİN",8,41,40.5,9.829,10.91489,6.5814,41,41,0,6.694693
"Artvin","ArtvİN",7.5,42.6,41.1,12.663,14.06198,6.8573,42.6,42.6,.01,6.973292
"Artvin","ArtvİN",7,41,40.35,3.1851,3.536984,5.4369,41,41,0,5.537655
"Artvin","ArtvİN",7.5,42.95,41.85,6.283,6.977134,6.1109,42.95,42.95,0,6.219162
"Artvin","ArtvİN",7,42.8,40.4,3.8262,4.248911,5.614,42.8,42.8,.01,5.716818
"Artvin","ArtvİN",7.5,41,40.55,6.2594,6.950926,6.107,41,41,0,6.215252
"Artvin","ArtvİN",6,43.15,41.15,1.074,1.192654,4.4598,43.15,43.15,0,4.548547
"Artvin","ArtvİN",6.5,42.35,39.8,1.352,1.501366,4.6563,42.35,42.35,.01,4.747576
"Artvin","ArtvİN",6,43.5,40.85,.75618,.8397213,4.1711,43.5,43.5,0,4.255951
"Artvin","ArtvİN",7,42.05,41.15,41.841,46.46351,8.2497,42.05,42.05,.01,8.379048
"Artvin","ArtvİN",8,42.8,41.55,12.705,14.10862,6.8609,42.8,42.8,.01,6.976979
"Artvin","ArtvİN",8,41.05,41.1,11.933,13.25134,6.792,41.05,41.05,.01,6.907389
"Artvin","ArtvİN",6.5,42.1,41.9,2.3457,2.604849,5.1493,42.1,42.1,.01,5.246707
"Artvin","ArtvİN",7.5,41.6,41.05,13.881,15.41455,6.9588,41.6,41.6,.01,7.075957
"Artvin","ArtvİN",8,42.45,41.55,15.579,17.30014,7.0879,42.45,42.45,0,7.20623
"Artvin","ArtvİN",7,41.45,41.75,4.4093,4.896431,5.7534,41.45,41.45,0,5.857831
"Artvin","ArtvİN",6,41.15,40,.62606,.695226,4.0211,41.15,41.15,0,4.103861
"Artvin","ArtvİN",7.5,42.05,41.2,39.414,43.76839,8.1766,42.05,42.05,.01,8.305182
"Artvin","ArtvİN",8,43.75,40.85,8.3261,9.245953,6.4045,43.75,43.75,0,6.515885
"Artvin","ArtvİN",6,42.15,41.85,1.2185,1.353118,4.5668,42.15,42.15,0,4.656994
"Artvin","ArtvİN",7,41.6,41.05,8.8237,9.798526,6.466,41.6,41.6,.01,6.578101
"Artvin","ArtvİN",7,41.2,41.2,5.1442,5.712521,5.9074,41.2,41.2,0,6.01349
"Artvin","ArtvİN",7.5,43.2,42,5.2974,5.882647,5.937,43.2,43.2,0,6.043407
"Artvin","ArtvİN",7,42.15,40.3,4.1874,4.650016,5.7024,42.15,42.15,0,5.806251
"Artvin","ArtvİN",7,42.3,40.95,12.202,13.55005,6.8164,42.3,42.3,.01,6.932088
"Artvin","ArtvİN",6,42.75,42,.84084,.9337344,4.257,42.75,42.75,0,4.343077
"Artvin","ArtvİN",7.5,42.45,41.4,12.727,14.13305,6.8628,42.45,42.45,0,6.978905
"Artvin","ArtvİN",6,42.05,41.25,7.8559,8.723804,6.3432,42.05,42.05,.01,6.453935
"Artvin","ArtvİN",6,43.2,41.85,.75454,.8379002,4.1693,43.2,43.2,0,4.254181
