location_name_en,location_name_tr,magnitude,latitude,longitude,peak_ground_velocity_reverse,peak_ground_velocity_normal,intensity_reverse,z,z3,z5,internsity_normal
"Amasya","Amasya",7.5,34.8,41.35,5.981,6.641769,6.0604,34.8,34.8,.01,6.168107
"Amasya","Amasya",8,34.7,41.35,9.3029,10.33067,6.5224,34.7,34.7,0,6.635094
"Amasya","Amasya",6,36.7,40.2,1.1014,1.223081,4.481,36.7,36.7,0,4.570055
"Amasya","Amasya",7,34.95,41.7,2.8952,3.215056,5.3461,34.95,34.95,0,5.445829
"Amasya","Amasya",7.5,34.4,41.25,5.242,5.821126,5.9264,34.4,34.4,0,6.03268
"Amasya","Amasya",7.5,34.4,41.1,5.4675,6.071539,5.969,34.4,34.4,0,6.07573
"Amasya","Amasya",6.5,34.4,41.1,1.5474,1.718354,4.7741,34.4,34.4,0,4.866894
"Amasya","Amasya",7,34.4,41.05,3.0906,3.432044,5.4081,34.4,34.4,0,5.50857
"Amasya","Amasya",8,34.8,41.55,8.8472,9.824622,6.4689,34.8,34.8,.01,6.58096
"Amasya","Amasya",8,34.4,40.85,9.3069,10.33511,6.5229,34.4,34.4,0,6.635559
"Amasya","Amasya",7,34.4,40.75,3.254,3.613496,5.4574,34.4,34.4,0,5.55838
"Amasya","Amasya",6,34.4,40.6,.77768,.8635966,4.1937,34.4,34.4,0,4.278853
"Amasya","Amasya",8,34.4,40.45,9.2865,10.31246,6.5206,34.4,34.4,0,6.633188
"Amasya","Amasya",7.5,34.4,40.4,5.6795,6.306961,6.0076,34.4,34.4,0,6.114774
"Amasya","Amasya",7,35.7,41,8.7162,9.679149,6.453,35.7,35.7,0,6.564932
"Amasya","Amasya",6,37.6,40.7,.61541,.6833993,4.0076,37.6,37.6,.01,4.090228
"Amasya","Amasya",8,35.2,40.65,16.34,18.14521,7.1416,35.2,35.2,0,7.260478
"Amasya","Amasya",6.5,34.95,39.95,1.8719,2.078704,4.9435,34.95,34.95,0,5.03844
"Amasya","Amasya",8,34.4,40.25,8.9876,9.980534,6.4856,34.4,34.4,0,6.597901
"Amasya","Amasya",7,34.4,40.25,3.0742,3.413832,5.4031,34.4,34.4,0,5.503442
"Amasya","Amasya",6.5,36.5,39.5,1.4404,1.599533,4.7113,36.5,36.5,0,4.803319
"Amasya","Amasya",6.5,34.4,40.05,1.4547,1.615412,4.7199,34.4,34.4,0,4.812051
"Amasya","Amasya",6,34.8,39.7,.67441,.7489175,4.0797,34.8,34.8,.01,4.163328
"Amasya","Amasya",7.5,34.4,40,5.1284,5.694976,5.9043,34.4,34.4,0,6.010359
"Amasya","Amasya",7,34.4,40,2.8334,3.146429,5.3257,34.4,34.4,0,5.4252
"Amasya","Amasya",6.5,34.4,40,1.4255,1.582987,4.7022,34.4,34.4,0,4.794138
"Amasya","Amasya",8,34.4,39.95,8.3339,9.254614,6.4055,34.4,34.4,0,6.516885
"Amasya","Amasya",8,35.85,40.2,17.046,18.92921,7.1895,35.85,35.85,.01,7.308793
"Amasya","Amasya",7,35.55,40.55,12.61,14.00313,6.8526,35.55,35.55,.01,6.968625
"Amasya","Amasya",6,36.85,39.75,.70425,.7820542,4.1141,36.85,36.85,.01,4.198206
"Amasya","Amasya",7,37.4,40.75,3.005,3.336987,5.3814,37.4,37.4,0,5.481533
"Amasya","Amasya",8,34.9,40.75,12.503,13.88431,6.8432,34.9,34.9,0,6.959148
"Amasya","Amasya",6.5,36.55,40.35,2.9379,3.262474,5.36,36.55,36.55,.01,5.459855
"Amasya","Amasya",6.5,34.9,40.45,2.4771,2.750765,5.1998,34.9,34.9,0,5.297824
"Amasya","Amasya",6.5,36.25,39.85,2.115,2.348661,5.0542,36.25,36.25,0,5.150477
"Amasya","Amasya",6.5,35.4,40.9,4.4457,4.936853,5.7616,35.4,35.4,0,5.866069
"Amasya","Amasya",8,35.25,40.85,16.246,18.04083,7.1351,35.25,35.25,0,7.253903
"Amasya","Amasya",6.5,34.9,41.75,1.3897,1.543231,4.6801,34.9,34.9,0,4.771729
"Amasya","Amasya",7,34.35,41.3,2.7891,3.097234,5.3109,34.35,34.35,.01,5.410166
"Amasya","Amasya",6.5,34.35,41.3,1.4004,1.555114,4.6868,34.35,34.35,.01,4.77848
"Amasya","Amasya",6,34.35,41.3,.64029,.711028,4.0387,34.35,34.35,.01,4.121765
"Amasya","Amasya",8,36.2,40.65,23.494,26.08957,7.5585,36.2,36.2,0,7.681403
"Amasya","Amasya",7,34.35,41.2,2.8825,3.200953,5.342,34.35,34.35,.01,5.441622
"Amasya","Amasya",7,35.4,40.1,5.2439,5.823236,5.9268,35.4,35.4,0,6.033049
"Amasya","Amasya",6,34.35,41.1,.69197,.7684175,4.1001,34.35,34.35,.01,4.184011
"Amasya","Amasya",6.5,37.3,40.75,1.6273,1.807081,4.8185,37.3,37.3,.01,4.911888
"Amasya","Amasya",6.5,35.25,40.2,2.8891,3.208282,5.3441,35.25,35.25,0,5.443811
"Amasya","Amasya",6.5,34.35,40.85,1.5913,1.767104,4.7987,34.35,34.35,.01,4.891862
"Amasya","Amasya",7.5,34.35,40.8,5.6163,6.236778,5.9962,34.35,34.35,.01,6.103273
"Amasya","Amasya",7,34.35,40.8,3.1429,3.490122,5.4241,34.35,34.35,.01,5.524763
"Amasya","Amasya",7,35.65,40.05,5.4365,6.037114,5.9632,35.65,35.65,0,6.069907
"Amasya","Amasya",8,34.9,40.65,12.579,13.9687,6.8499,34.9,34.9,0,6.965887
"Amasya","Amasya",6.5,34.35,40.7,1.613,1.791201,4.8107,34.35,34.35,.01,4.90398
"Amasya","Amasya",8,34.35,40.65,9.1857,10.20052,6.5089,34.35,34.35,.01,6.621404
"Amasya","Amasya",6.5,34.35,40.6,1.6116,1.789647,4.81,34.35,34.35,.01,4.903203
"Amasya","Amasya",6,34.35,40.55,.74549,.8278503,4.1596,34.35,34.35,.01,4.244352
"Amasya","Amasya",6,34.35,40.5,.74108,.8229531,4.1549,34.35,34.35,.01,4.239525
"Amasya","Amasya",6,34.35,40.45,.73516,.8163791,4.1485,34.35,34.35,.01,4.233006
"Amasya","Amasya",7.5,34.35,40.35,5.4886,6.09497,5.9729,34.35,34.35,.01,6.079676
"Amasya","Amasya",6.5,34.35,40.25,1.5149,1.682263,4.7555,34.35,34.35,.01,4.848004
"Amasya","Amasya",6,34.35,40.25,.69864,.7758244,4.1078,34.35,34.35,.01,4.191749
"Amasya","Amasya",7,34.35,40.2,2.9511,3.277132,5.3642,34.35,34.35,.01,5.464154
"Amasya","Amasya",6.5,34.35,40.2,1.4921,1.656944,4.7422,34.35,34.35,.01,4.834538
"Amasya","Amasya",7.5,34.35,40.05,5.102,5.665659,5.8991,34.35,34.35,.01,6.005109
"Amasya","Amasya",7,34.35,40.05,2.8168,3.127995,5.3202,34.35,34.35,.01,5.419591
"Amasya","Amasya",7,36.1,41.6,3.6186,4.018376,5.5597,36.1,36.1,.01,5.661942
"Amasya","Amasya",7.5,37,39.85,5.3787,5.972929,5.9524,37,37,0,6.05897
"Amasya","Amasya",6,34.75,40.55,1.0573,1.174109,4.4466,34.75,34.75,0,4.535201
"Amasya","Amasya",8,34.55,41.45,8.5297,9.472045,6.4301,34.55,34.55,.01,6.541736
"Amasya","Amasya",7,36.3,39.85,3.9644,4.40238,5.6487,36.3,36.3,.01,5.751894
"Amasya","Amasya",7.5,34.75,39.95,5.8221,6.465315,6.0329,34.75,34.75,0,6.140308
"Amasya","Amasya",6.5,36.1,40.05,2.8823,3.200731,5.3419,36.1,36.1,.01,5.441556
"Amasya","Amasya",6,36.35,39.5,.68631,.7621322,4.0936,36.35,36.35,.01,4.177395
"Amasya","Amasya",6,35.65,40.9,3.4554,3.837146,5.5151,35.65,35.65,0,5.616795
"Amasya","Amasya",7.5,36.85,41.65,5.1717,5.74306,5.9128,36.85,36.85,.01,6.018919
"Amasya","Amasya",6,34.55,39.85,.65688,.7294509,4.0589,34.55,34.55,.01,4.142208
"Amasya","Amasya",8,34.55,39.8,8.3374,9.258501,6.4059,34.55,34.55,.01,6.517334
"Amasya","Amasya",6,34.3,41.3,.6225,.6912726,4.0166,34.3,34.3,.01,4.099326
"Amasya","Amasya",8,34.3,41.25,8.3111,9.229295,6.4026,34.3,34.3,.01,6.513958
"Amasya","Amasya",8,34.3,41.2,8.407,9.335789,6.4147,34.3,34.3,.01,6.526224
"Amasya","Amasya",6.5,34.3,41.05,1.479,1.642397,4.7344,34.3,34.3,.01,4.826719
"Amasya","Amasya",7.5,36,40.65,29.724,33.00785,7.836,36,36,0,7.961481
"Amasya","Amasya",6,34.3,41,.68972,.7659189,4.0975,34.3,34.3,.01,4.181387
"Amasya","Amasya",7,34.3,40.9,3.0146,3.347647,5.3844,34.3,34.3,.01,5.484599
"Amasya","Amasya",6.5,34.3,40.9,1.5283,1.697144,4.7632,34.3,34.3,.01,4.855835
"Amasya","Amasya",6.5,35.65,41.1,3.8976,4.328199,5.6321,35.65,35.65,0,5.735078
"Amasya","Amasya",6.5,34.3,40.8,1.5495,1.720686,4.7753,34.3,34.3,.01,4.868103
"Amasya","Amasya",8,34.85,41.4,9.603,10.66392,6.5565,34.85,34.85,.01,6.669452
"Amasya","Amasya",6,34.3,40.5,.71439,.7933145,4.1255,34.3,34.3,.01,4.209766
"Amasya","Amasya",6,34.3,40.45,.70902,.7873512,4.1195,34.3,34.3,.01,4.203662
"Amasya","Amasya",7.5,34.3,40.3,5.3072,5.893529,5.9389,34.3,34.3,.01,6.045295
"Amasya","Amasya",7,34.3,40.15,2.8361,3.149427,5.3266,34.3,34.3,.01,5.42611
"Amasya","Amasya",6,34.3,40.15,.65377,.7259973,4.0552,34.3,34.3,.01,4.13841
"Amasya","Amasya",7,34.3,40.1,2.7946,3.103342,5.3127,34.3,34.3,.01,5.412044
"Amasya","Amasya",7,34.3,40.05,2.7513,3.055259,5.298,34.3,34.3,.01,5.397168
"Amasya","Amasya",8,34.3,40,8.1661,9.068274,6.384,34.3,34.3,.01,6.495166
"Amasya","Amasya",8,34.6,41.6,8.2078,9.114582,6.3893,34.6,34.6,.01,6.500601
"Amasya","Amasya",8,34.85,40.15,10.684,11.86435,6.6715,34.85,34.85,.01,6.785668
"Amasya","Amasya",6,35.7,41.7,.80706,.8962225,4.2237,35.7,35.7,0,4.309272
"Amasya","Amasya",7,34.95,39.6,2.8798,3.197955,5.341,34.95,34.95,0,5.440726
"Amasya","Amasya",6.5,34.95,40.45,2.6074,2.895461,5.2476,34.95,34.95,0,5.346189
"Amasya","Amasya",6,34.5,40.1,.7275,.8078728,4.1401,34.5,34.5,0,4.224503
"Amasya","Amasya",6,37.1,40.7,.89431,.9931117,4.3075,37.1,37.1,.01,4.394239
"Amasya","Amasya",7.5,36.45,41.2,8.0401,8.928355,6.3676,36.45,36.45,0,6.478592
"Amasya","Amasya",7.5,35.35,40.55,13.245,14.70828,6.9068,35.35,35.35,.01,7.023415
"Amasya","Amasya",6.5,35.35,40.1,2.7582,3.062921,5.3004,35.35,35.35,.01,5.399552
"Amasya","Amasya",6,34.7,40.95,.95352,1.058863,4.3604,34.7,34.7,0,4.447865
"Amasya","Amasya",6.5,35.6,40.8,7.8316,8.69682,6.3399,35.6,35.6,.01,6.450644
"Amasya","Amasya",8,34.25,41.2,8.2577,9.169995,6.3957,34.25,34.25,0,6.507072
"Amasya","Amasya",7.5,34.7,40.8,6.9142,7.678068,6.2098,34.7,34.7,0,6.319112
"Amasya","Amasya",6.5,34.25,41.1,1.4179,1.574547,4.6976,34.25,34.25,0,4.789423
"Amasya","Amasya",6,34.25,41.05,.65858,.7313387,4.0609,34.25,34.25,0,4.144278
"Amasya","Amasya",6,35.6,40.9,3.2072,3.561525,5.4435,35.6,35.6,.01,5.544346
"Amasya","Amasya",7.5,34.25,40.95,5.2485,5.828344,5.9276,34.25,34.25,0,6.033944
"Amasya","Amasya",6,34.25,40.9,.6815,.7567909,4.088,34.25,34.25,0,4.171735
"Amasya","Amasya",7,34.25,40.85,2.9512,3.277243,5.3642,34.25,34.25,0,5.464186
"Amasya","Amasya",6,34.25,40.85,.68702,.7629207,4.0944,34.25,34.25,0,4.178227
"Amasya","Amasya",6.5,34.25,40.75,1.5065,1.672935,4.7506,34.25,34.25,0,4.843064
"Amasya","Amasya",7,34.25,40.65,2.9835,3.313112,5.3746,34.25,34.25,0,5.474634
"Amasya","Amasya",7.5,34.25,40.45,5.3014,5.887089,5.9378,34.25,34.25,0,6.044178
"Amasya","Amasya",8,34.5,40.4,9.6659,10.73377,6.5635,34.5,34.5,0,6.67653
"Amasya","Amasya",7.5,36.55,40.95,9.0517,10.05171,6.4932,36.55,36.55,.01,6.605557
"Amasya","Amasya",7.5,36.9,40.05,6.1505,6.829995,6.089,36.9,36.9,0,6.197039
"Amasya","Amasya",6,34.25,40.4,.6785,.7534594,4.0845,34.25,34.25,0,4.168187
"Amasya","Amasya",7,34.25,40.35,2.8971,3.217166,5.3467,34.25,34.25,0,5.446457
"Amasya","Amasya",7,34.25,40.3,2.869,3.185962,5.3375,34.25,34.25,0,5.437132
"Amasya","Amasya",6.5,34.25,40.3,1.4456,1.605307,4.7144,34.25,34.25,0,4.806503
"Amasya","Amasya",6,36.6,41.75,.67128,.7454418,4.076,36.6,36.6,.01,4.159592
"Amasya","Amasya",7.5,36.85,39.55,4.8983,5.439455,5.8582,36.85,36.85,.01,5.963758
"Amasya","Amasya",6.5,36.5,41.2,2.4506,2.721338,5.1898,36.5,36.5,0,5.287712
"Amasya","Amasya",8,34.2,41,8.397,9.324685,6.4134,34.2,34.2,0,6.524951
"Amasya","Amasya",6.5,34.2,41.05,1.3961,1.550339,4.6841,34.2,34.2,0,4.775773
"Amasya","Amasya",8,34.2,40.9,8.4989,9.437842,6.4262,34.2,34.2,0,6.537861
"Amasya","Amasya",6.5,34.2,40.85,1.447,1.606862,4.7153,34.2,34.2,0,4.807358
"Amasya","Amasya",6,34.2,40.75,.67062,.7447088,4.0753,34.2,34.2,0,4.158803
"Amasya","Amasya",7,34.2,40.65,2.9009,3.221386,5.348,34.2,34.2,0,5.447712
"Amasya","Amasya",6.5,34.2,40.6,1.4619,1.623408,4.7242,34.2,34.2,0,4.81642
"Amasya","Amasya",6,34.2,40.5,.66608,.7396672,4.0699,34.2,34.2,0,4.153352
"Amasya","Amasya",7,37.35,41.35,2.7011,2.999512,5.2807,37.35,37.35,.01,5.379659
"Amasya","Amasya",7.5,34.2,40.15,4.9184,5.461775,5.8623,34.2,34.2,0,5.967906
"Amasya","Amasya",7,34.2,40.15,2.7014,2.999846,5.2808,34.2,34.2,0,5.379765
"Amasya","Amasya",6,34.45,41.45,.6295,.699046,4.0254,34.45,34.45,0,4.108221
"Amasya","Amasya",6.5,36,40.35,5.5974,6.21579,5.9928,36,36,0,6.099811
"Amasya","Amasya",7,35.75,39.85,4.2877,4.761397,5.7258,35.75,35.75,0,5.829861
"Amasya","Amasya",8,34.45,41.15,9.0063,10.0013,6.4878,34.45,34.45,0,6.60014
"Amasya","Amasya",7,34.45,40.9,3.2933,3.657137,5.4689,34.45,34.45,0,5.570027
"Amasya","Amasya",6,35,40.8,1.391,1.544675,4.681,35,35,0,4.772552
"Amasya","Amasya",6.5,35,40.65,2.8922,3.211725,5.3451,35,35,0,5.444837
"Amasya","Amasya",6.5,35.4,40.75,5.3306,5.919514,5.9433,35.4,35.4,0,6.049788
"Amasya","Amasya",6.5,35.6,39.65,1.7889,1.986534,4.9028,35.6,35.6,.01,4.997226
"Amasya","Amasya",7.5,35.3,41.55,6.2794,6.973136,6.1103,35.3,35.3,.01,6.218566
"Amasya","Amasya",8,34.45,40.35,9.3635,10.39796,6.5294,34.45,34.45,0,6.642112
"Amasya","Amasya",8,34.15,41.05,8.1813,9.085155,6.3859,34.15,34.15,0,6.49715
"Amasya","Amasya",8,34.15,41,8.2386,9.148785,6.3933,34.15,34.15,0,6.504599
"Amasya","Amasya",6.5,34.15,40.9,1.3955,1.549672,4.6838,34.15,34.15,0,4.775394
"Amasya","Amasya",6,34.15,40.8,.64589,.7172467,4.0456,34.15,34.15,0,4.128716
"Amasya","Amasya",7,34.15,40.7,2.8221,3.13388,5.3219,34.15,34.15,0,5.421386
"Amasya","Amasya",8,36.85,40.3,11.121,12.34963,6.7151,36.85,36.85,.01,6.829654
"Amasya","Amasya",6,34.15,40.65,.65001,.7218218,4.0506,34.15,34.15,0,4.133798
"Amasya","Amasya",7,35.3,40.7,7.8744,8.744349,6.3456,35.3,35.3,.01,6.456435
"Amasya","Amasya",8,37.55,40.85,8.2607,9.173326,6.3961,37.55,37.55,.01,6.50746
"Amasya","Amasya",7.5,34.15,40.5,5.0794,5.640563,5.8947,34.15,34.15,0,6.000595
"Amasya","Amasya",7.5,34.15,40.4,5.0286,5.58415,5.8846,34.15,34.15,0,5.990382
"Amasya","Amasya",6,34.15,40.3,.62219,.6909284,4.0162,34.15,34.15,0,4.09893
"Amasya","Amasya",6,34.15,40.25,.61461,.682511,4.0066,34.15,34.15,0,4.089196
"Amasya","Amasya",7,35.45,39.8,3.8717,4.299438,5.6255,35.45,35.45,0,5.728489
"Amasya","Amasya",7.5,36.25,39.65,5.9668,6.626001,6.0579,36.25,36.25,0,6.16565
"Amasya","Amasya",8,35.3,39.85,10.704,11.88656,6.6735,35.3,35.3,.01,6.787716
"Amasya","Amasya",6,36.45,41.15,1.3139,1.459057,4.6316,36.45,36.45,0,4.722557
"Amasya","Amasya",7,35.05,41.15,4.433,4.92275,5.7588,35.05,35.05,.01,5.863201
"Amasya","Amasya",6.5,35.15,40.4,3.1719,3.522326,5.4329,35.15,35.15,0,5.533639
"Amasya","Amasya",6.5,34.1,40.95,1.3462,1.494926,4.6525,34.1,34.1,.01,4.743807
"Amasya","Amasya",7,34.1,40.9,2.7104,3.00984,5.2839,34.1,34.1,.01,5.382925
"Amasya","Amasya",6.5,34.1,40.9,1.3561,1.505919,4.6589,34.1,34.1,.01,4.750231
"Amasya","Amasya",6,34.1,40.85,.622,.6907173,4.016,34.1,34.1,.01,4.098688
"Amasya","Amasya",7,34.1,40.8,2.7363,3.038601,5.2929,34.1,34.1,.01,5.391966
"Amasya","Amasya",7.5,34.1,40.75,4.9866,5.53751,5.8761,34.1,34.1,.01,5.981868
"Amasya","Amasya",6,34.1,40.7,.62871,.6981686,4.0244,34.1,34.1,.01,4.107222
"Amasya","Amasya",6,36.7,40.6,1.3655,1.516358,4.6649,36.7,36.7,0,4.756292
"Amasya","Amasya",8,34.1,40.65,8.2627,9.175548,6.3964,34.1,34.1,.01,6.507718
"Amasya","Amasya",6.5,34.1,40.6,1.3765,1.528573,4.6718,34.1,34.1,.01,4.763339
"Amasya","Amasya",8,34.1,40.55,8.242,9.15256,6.3937,34.1,34.1,.01,6.50504
"Amasya","Amasya",6.5,36.8,40.35,2.2971,2.550879,5.13,36.8,36.8,.01,5.227156
"Amasya","Amasya",7.5,35.9,40.55,31.956,35.48644,7.9226,35.9,35.9,0,8.048874
"Amasya","Amasya",8,35.2,39.4,8.1508,9.051285,6.382,35.2,35.2,0,6.493166
"Amasya","Amasya",6,34.4,41.05,.7277,.8080949,4.1403,34.4,34.4,0,4.224725
"Amasya","Amasya",6.5,34.4,40.85,1.6458,1.827625,4.8285,34.4,34.4,0,4.922027
"Amasya","Amasya",6,34.4,40.75,.77601,.8617421,4.1919,34.4,34.4,0,4.277094
"Amasya","Amasya",7.5,34.95,41.05,7.5619,8.397325,6.3031,34.95,34.95,0,6.413481
"Amasya","Amasya",7.5,37.2,40.65,6.0286,6.694629,6.0685,37.2,37.2,0,6.176306
"Amasya","Amasya",6.5,34.6,40.25,1.782,1.978872,4.8994,34.6,34.6,.01,4.993724
"Amasya","Amasya",7.5,37.55,40.75,5.0249,5.580041,5.8838,37.55,37.55,.01,5.989635
"Amasya","Amasya",6.5,34.6,39.75,1.3904,1.544009,4.6806,34.6,34.6,.01,4.772172
"Amasya","Amasya",6,35.55,40.8,3.7954,4.214708,5.6061,35.55,35.55,.01,5.708848
"Amasya","Amasya",7.5,35.15,40.95,9.3118,10.34055,6.5235,35.15,35.15,0,6.636127
"Amasya","Amasya",6,34.85,40.7,1.1873,1.318471,4.5447,34.85,34.85,.01,4.634572
"Amasya","Amasya",6.5,35.1,40.8,3.1803,3.531653,5.4354,35.1,35.1,.01,5.536196
"Amasya","Amasya",8,35.25,41.2,12.628,14.02312,6.8542,35.25,35.25,0,6.970212
"Amasya","Amasya",6,35.75,41.55,.96228,1.068591,4.368,35.75,35.75,0,4.455551
"Amasya","Amasya",7.5,35.25,39.8,6.4043,7.111835,6.1305,35.25,35.25,0,6.239049
"Amasya","Amasya",8,35.25,39.65,9.3537,10.38708,6.5283,35.25,35.25,0,6.64098
"Amasya","Amasya",7,36,41.95,2.7685,3.074359,5.3039,36,36,0,5.403102
"Amasya","Amasya",7,34.65,41.65,2.7057,3.004621,5.2823,34.65,34.65,0,5.381275
"Amasya","Amasya",8,34.75,41.65,8.3728,9.297811,6.4104,34.75,34.75,0,6.521864
"Amasya","Amasya",6,36.05,40.9,3.2912,3.654805,5.4683,36.05,36.05,.01,5.569408
"Amasya","Amasya",7,37.15,41.25,3.0772,3.417163,5.404,37.15,37.15,0,5.504382
"Amasya","Amasya",7.5,36.05,41.55,6.6622,7.398227,6.1713,36.05,36.05,.01,6.280232
"Amasya","Amasya",6.5,34.75,39.7,1.4383,1.597201,4.71,34.75,34.75,0,4.80203
"Amasya","Amasya",6.5,34.65,39.75,1.4207,1.577656,4.6993,34.65,34.65,0,4.791162
"Amasya","Amasya",8,34.55,40.8,10.064,11.17585,6.6068,34.55,34.55,.01,6.720389
"Amasya","Amasya",8,35.95,40.3,19.746,21.9275,7.3572,35.95,35.95,0,7.478209
"Amasya","Amasya",7,34.6,40.8,3.6995,4.108214,5.5812,34.6,34.6,.01,5.683653
"Amasya","Amasya",6,34.6,39.9,.6947,.7714491,4.1033,34.6,34.6,.01,4.187186
"Amasya","Amasya",7,34.95,39.75,3.164,3.513553,5.4305,34.95,34.95,0,5.531228
"Amasya","Amasya",6.5,35.75,41.7,1.73,1.921127,4.8729,35.75,35.75,0,4.966941
"Amasya","Amasya",6,35.2,41.75,.69866,.7758467,4.1078,35.2,35.2,0,4.191772
"Amasya","Amasya",7,34.95,39.95,3.611,4.009936,5.5577,34.95,34.95,0,5.659881
"Amasya","Amasya",7.5,35.35,40.75,13.273,14.73938,6.9092,35.35,35.35,.01,7.025776
"Amasya","Amasya",8,36.25,41.05,15.732,17.47004,7.0989,36.25,36.25,0,7.217327
"Amasya","Amasya",7.5,35.85,40,8.7031,9.664602,6.4514,35.85,35.85,.01,6.563318
"Amasya","Amasya",7,35.4,40.3,6.787,7.536815,6.1905,35.4,35.4,0,6.299649
"Amasya","Amasya",8,35.3,39.65,9.4416,10.48469,6.5383,35.3,35.3,.01,6.651096
"Amasya","Amasya",7,34.7,40.55,4.0063,4.448908,5.659,34.7,34.7,0,5.762312
"Amasya","Amasya",7,34.5,40.7,3.4816,3.866241,5.5224,34.5,34.5,0,5.624169
"Amasya","Amasya",6,34.7,40.4,.96696,1.073788,4.372,34.7,34.7,0,4.459631
"Amasya","Amasya",7,34.85,41.75,2.7311,3.032827,5.2911,34.85,34.85,.01,5.390157
"Amasya","Amasya",8,35.15,39.9,10.578,11.74664,6.6607,35.15,35.15,0,6.774754
"Amasya","Amasya",8,34.85,40.3,11.33,12.58172,6.7353,34.85,34.85,.01,6.850141
"Amasya","Amasya",7,36.3,40.3,6.5723,7.298395,6.1572,36.3,36.3,.01,6.266042
"Amasya","Amasya",7.5,35.5,39.5,5.4462,6.047886,5.965,35.5,35.5,0,6.071732
"Amasya","Amasya",6.5,34.85,39.95,1.7716,1.967323,4.8941,34.85,34.85,.01,4.988423
"Amasya","Amasya",6.5,35.2,41.3,2.2629,2.512901,5.1162,35.2,35.2,0,5.213176
"Amasya","Amasya",7.5,35.4,40.25,10.397,11.54564,6.642,35.4,35.4,0,6.755888
"Amasya","Amasya",7,34.55,41.55,2.7394,3.042044,5.2939,34.55,34.55,.01,5.393044
"Amasya","Amasya",6,34.55,40.8,.87179,.9681037,4.2866,34.55,34.55,.01,4.373025
"Amasya","Amasya",6,34.55,40.7,.88123,.9785866,4.2954,34.55,34.55,.01,4.381975
"Amasya","Amasya",7,34.45,40.7,3.3681,3.740201,5.4905,34.45,34.45,0,5.591857
"Amasya","Amasya",6,34.45,40.6,.80931,.898721,4.2259,34.45,34.45,0,4.311562
"Amasya","Amasya",6,36.2,39.8,.96872,1.075742,4.3736,36.2,36.2,0,4.461162
"Amasya","Amasya",8,36.25,41.6,9.9568,11.05681,6.5953,36.25,36.25,0,6.708735
"Amasya","Amasya",7.5,35.45,40.95,12.346,13.70996,6.8293,35.45,35.45,0,6.945108
"Amasya","Amasya",6,34.55,39.95,.69472,.7714713,4.1033,34.55,34.55,.01,4.187209
"Amasya","Amasya",6.5,36.45,41.25,2.4059,2.671699,5.1727,36.45,36.45,0,5.270433
"Amasya","Amasya",7,34.55,39.9,2.9121,3.233823,5.3516,34.55,34.55,.01,5.451402
"Amasya","Amasya",6,35.15,40.95,1.5256,1.694145,4.7616,35.15,35.15,0,4.854262
"Amasya","Amasya",6,35.3,40.7,2.3359,2.593966,5.1454,35.3,35.3,.01,5.242794
"Amasya","Amasya",6,35.2,40.1,1.2146,1.348787,4.5641,35.2,35.2,0,4.654219
"Amasya","Amasya",7.5,36.55,41.5,6.1729,6.85487,6.0927,36.55,36.55,.01,6.200809
"Amasya","Amasya",7,35.3,39.85,3.8772,4.305546,5.6269,35.3,35.3,.01,5.729892
"Amasya","Amasya",6,35.15,39.55,.68517,.7608663,4.0923,35.15,35.15,0,4.176056
"Amasya","Amasya",6,37.35,41,.69758,.7746473,4.1066,37.35,37.35,.01,4.190523
"Amasya","Amasya",7.5,36.3,41.8,5.3654,5.958159,5.9499,36.3,36.3,.01,6.056439
"Amasya","Amasya",6.5,36.6,41.05,2.5954,2.882135,5.2433,36.6,36.6,.01,5.341826
"Amasya","Amasya",6.5,34.4,41.3,1.4371,1.595868,4.7093,34.4,34.4,0,4.801292
"Amasya","Amasya",6,34.4,41.2,.6881,.76412,4.0957,34.4,34.4,0,4.179492
"Amasya","Amasya",8,35.6,40.4,22.005,24.43607,7.4823,35.6,35.6,.01,7.604477
"Amasya","Amasya",7,34.5,40.75,3.4714,3.854914,5.5196,34.5,34.5,0,5.621304
"Amasya","Amasya",7.5,35,41.6,5.6013,6.220121,5.9935,35,35,0,6.100526
"Amasya","Amasya",7.5,35.7,41.15,10.559,11.72554,6.6587,35.7,35.7,0,6.772788
"Amasya","Amasya",6.5,36.45,39.85,1.9602,2.176759,4.9851,36.45,36.45,0,5.080548
"Amasya","Amasya",7.5,34.95,40.5,8.3361,9.257056,6.4057,34.95,34.95,0,6.517168
"Amasya","Amasya",6,34.85,41.1,1.0029,1.113698,4.4024,34.85,34.85,.01,4.490406
"Amasya","Amasya",7.5,35.7,41.5,7.0214,7.797111,6.2257,35.7,35.7,0,6.335266
"Amasya","Amasya",6,35.15,41.15,1.2416,1.37877,4.5829,35.15,35.15,0,4.673272
"Amasya","Amasya",7,35.7,41.7,3.358,3.728986,5.4876,35.7,35.7,0,5.588934
"Amasya","Amasya",7.5,35.75,41.7,5.9648,6.62378,6.0576,35.75,35.75,0,6.165303
"Amasya","Amasya",8,35.1,40,11.043,12.26301,6.7074,35.1,35.1,.01,6.821918
"Amasya","Amasya",6.5,36.7,39.95,1.8892,2.097915,4.9518,36.7,36.7,0,5.046826
"Amasya","Amasya",7.5,34.65,40.1,5.9395,6.595685,6.0532,34.65,34.65,0,6.160911
"Amasya","Amasya",7,34.35,40.7,3.1629,3.512331,5.4302,34.35,34.35,.01,5.530892
